/fbo/web/app.php/user/product/2	吟醸　八海山	2011/12	180ml/300ml/720ml/1800ml	\476/\768/\1,642/\3,304	<使用米>(50.0%)	＜麹米＞山田錦(%)	＜掛米＞山田錦・五百万石・他(%)	協会9号	速醸	15.5	+5	1.0	0.9	NA	シンプルで爽やかな香りが主体。スムーズな飲み口にスッキリとした味わいでドライな後味が余韻に残る。	特に夏向け。日本酒ビギナー向け。女性向け。パーティツール向け	10℃前後	フルートグラス、ショットグラス、小型のワイングラス	爽やかな料理と好相性。春野菜のサラダ、山菜料理、魚介類と香草のマリネ	
/fbo/web/app.php/user/product/34	越の初梅　辛口　本醸造	NA	300ml/720ml/1800ml	\550/\1,200/\2,400	<使用米>越淡麗(60%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	15～16	+5	1.2	1.0	越淡麗100％		季節問わない。居酒屋向け。女性向け。	10℃前後又は45℃前後	柔らかい触感の陶器、ガラスの猪口	淡白な料理全般と好相性。白身魚の刺身、豆腐料理、海草料理	
/fbo/web/app.php/user/product/35	越後純米　吉乃川	NA	720ml/1800ml	\839/\1,761	<使用米>(65%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	13	+2	1.1	NA	NA		季節問わない。居酒屋向け。晩酌向け。ビギナー向け	10-15℃又は40-45℃	柔らかい触感の陶器、白磁の平杯、ショットグラス	柔らかな食感の料理と好相性。生ウニ、生湯葉、豆腐料理	
/fbo/web/app.php/user/product/41	萬歳楽　石川門	NA	720ml	\1,155	<使用米>石川門(%)	＜麹米＞(70%)	＜掛米＞(70%)	NA	速醸	16.0～16.9	+6	1.3	1.7	初しぼり　生酒		出荷された時期に楽しみたい。気軽に飲用できる。	10-15℃	薄手の陶器。小振りのワイングラス	初しぼりに合わせて採れたての素材を。白身魚の刺身、春野菜のサラダ、初カツオなど	
/fbo/web/app.php/user/product/44	丸眞正宗	NA	720ml/1800ml	\1,370/\2,730	<使用米>(60%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	15	+5	1.5	NA	NA		特に春から夏。パーティー時。アウトドア	10℃前後	青色の江戸切子。透明なショットグラス	淡白で爽やかな料理と好相性。サラダ類、酢の物、白身魚の薄造り	
/fbo/web/app.php/user/product/45	鳳凰源平	NA	300ml/720ml/1800ml	\577/\1,575/\3,465	<使用米>山田錦・五百万石(50%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	15～16	+4	1.5	NA	NA		季節問わない。食中酒。気心知れた仲間との語らい時	10℃前後	小型のグラス。フルートグラス	柔らかなコクを持つ料理と好相性。蟹、甘海老、里芋の煮付け	
/fbo/web/app.php/user/product/49	千の福　味わいの純米吟醸	NA	720ml	\1,260	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	15.5	NA	NA	NA	NA		季節問わない。食中酒向け。和食以外の業態向け。	10-20℃	小型のワイングラス、平杯、中型のグイ呑み	柔らかな甘味を持つ料理と好相性。煮穴子、ナチュラルチーズ各種、帆立貝のマリネなど	
/fbo/web/app.php/user/product/54	水尾　特別純米酒	NA	720ml/1800ml	\1,414/\2,783	<使用米>金紋錦(59%)	＜麹米＞(%)	＜掛米＞(%)	7号酵母	速醸	15.5	±0	NA	NA	金紋錦100％		季節を問わない。万人好み。飲食店向け。食中酒向け。ぬる燗向け	10-15℃又は40-45℃	薄手の陶器、小型のロックグラス	料理との相性の幅の広い食中酒。山の幸、海の幸問わず料理を引き立てる効果が高い	
/fbo/web/app.php/user/product/55	太冠	NA	NA	\1,838/\3,675	<使用米>雄町(50%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	15～16	+5	1.6	1.5	NA		特に夏向け。アウトドア向け。ビギナー向け。和以外の業態向け	10-15℃	フルートグラス、小型のコリンズグラス	料理に爽やかさを与える役目の食中酒。シーフドマリネ、サーモンのタルタル、鮎の塩焼きタデ酢	
/fbo/web/app.php/user/product/56	上喜元　出羽の里	NA	1800ml	\2,089	<使用米>出羽の里(%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	16～17	NA	NA	NA	出羽の里		季節問わない。食中酒向け。日本酒通向け	15℃前後	薄手の平杯、触感の柔らかい陶器、小型のワイングラス	乳製品と好相性。モッツアレラチーズのサラダ、フレッシュチーズとフルーツのサラダ、帆立貝のチーズ焼き	
/fbo/web/app.php/user/product/58	十水	NA	720ml/1800ml	\1,103/\2,436	<使用米>山形県産はえぬき(%)	＜麹米＞(60%)	＜掛米＞(60%)	山形KA	速醸	15.0～15.9	-6～-7	1.6～1.7	1.0～1.1	NA		季節問わない。万人好み。居酒屋向け。食中酒向け。ぬる燗向け	10-15℃又は40-45℃	中型のグイ呑み、触感の柔らかな陶器類	料理との相性の幅の広い食中酒。和洋中問わず様々なマッチングが楽しめる	
/fbo/web/app.php/user/product/60	KONISHI吟醸ひやしぼり	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	NA	NA	NA	NA	NA		特に夏向け。アウトドア向け。ビギナー向け。万人向け	10℃前後	ショットグラス、シェリーグラス、小型のワイングラス	新鮮野菜を使用した料理とピッタリの爽やかさ。ベトナム風生春巻き、ハーブサラダ、トマトのサラダなど	
/fbo/web/app.php/user/product/62	富士錦　純米酒	NA	720ml	\1,123	<使用米>(65%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	15～16	NA	NA	NA	純米酒		季節を問わない。万人好み。食中酒向け。ぬる燗向け	15℃前後又は40℃前後	中型のグイ呑み、触感の柔らかな陶器類	爽やかな旨味を持つ料理と好相性。生しらす、桜エビ、白魚と三つ葉のかき揚げ	
/fbo/web/app.php/user/product/64	冽	NA	720ml/1800ml	\1,050/\2,100	<使用米>はえぬき(50%)	＜麹米＞(%)	＜掛米＞(%)	山形酵母	速醸	16～17	+9	1.1	0.9	NA		特に春から夏。ビギナー向け。食中酒向け	10-15℃又は45℃前後	小型のワイングラス、フルートグラス、シェリーグラス	清涼な香気を持つ料理と好相性。山菜料理、バジル風味のパスタ、アスパラガスのサラダなど	
/fbo/web/app.php/user/product/65	神杉　特別純米しぼりたて　	NA	720ml	\1,575	<使用米>若水(60%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	17～18	NA	NA	NA	無濾過生原酒		特に春から夏。ビギナー向け。単独飲用にも適する	5-10℃	フルートグラス、シェリーグラス、ショットグラス	食前酒にも向く。甘味のある淡白な料理と好相性。ウニのムース、帆立貝の刺身、フルーツトマトなど	
/fbo/web/app.php/user/product/70	萬歳楽　白山	NA	300ml/720ml/1800ml	\840/\2,100/\3,999	<使用米>兵庫県口吉川特別A地区産山田錦(60%)	＜麹米＞(%)	＜掛米＞(%)	NA	速醸	16	+2	1.7	1.8	NA		季節問わない。ビギナー向け。和食店向け。ぬる燗向け	15℃前後又は40℃前後	薄手の平杯、小型のグイ呑み	淡い出汁の効いた日本料理と好相性。会席料理、椀物、関西風おでんなど	
/fbo/web/app.php/user/product/79	玉乃光　純米吟醸　酒楽	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	ソフトな飲み口と軽快な味わいが特徴。キレのよい苦味がアクセントとなりドライテイストをつくりだす	食中酒として汎用性の高いアイテム。四季の食材を引き立てるパートーナーとして重宝する。	10℃前後又は40-45℃	中型ワイングラス、薄手の磁器など	味わいの濃い料理の後味を切る役割をする食中酒。すき焼き、フカヒレの姿煮、ブイヤベースなど	
/fbo/web/app.php/user/product/81	特別純米酒　豊の秋　しぼりたて　生原酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	生酒特有の新鮮な香りと、米麹のような原料香が主体。軽快で柔らかな味わい。やや辛口。	新鮮な魚介類と好相性を示す特別純米酒。	10℃前後	中型のワイングラス、フルートグラスなど	淡い旨味を持つ魚介類と好相性。刺身全般、イカの塩焼き、甘鯛の酒蒸しなど	
/fbo/web/app.php/user/product/82	純米吟醸　木ふね搾り　豊の秋　しぼりたて　生原酒	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	しぼりたて生原酒ならではの多様な味わいながら、軽快で引き締まった後味が特徴。含み香の華やかさも持ち味	パンチの効いた吟醸酒好きにおススメ。野菜や香草をふんだんに使用したイタリアンなどと好相性	8～12℃	中型のワイングラス、薄手のタンブラーなど	ミネラル感の高い野菜料理と同調。バ－ニャカウダ、ラタトゥイユ、ハーブサラダなど	
/fbo/web/app.php/user/product/120	黒松翁　玄米酒　シャトー玄２００５	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	リンゴ酸ワイン酵母	リンゴ酸がもたらす甘酸っぱい香りと味わいの中に、日本酒らしい米麹由来のふくよかさが加わる	和洋中問わない食中酒。季節問わないアイテム。ワイン好き向け。個性的な日本酒としての位置付け	5℃～10℃	小振りのフルートグラス、シェリーグラス、リキュールグラスなど	すき焼き、豚の角煮、フォアグラのソテー、牛肉のグリル、油淋鶏、酢豚など	
/fbo/web/app.php/user/product/123	鳳凰源平　純米吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	ミネラル感のある香り、控えめな甘みと酸味、軽快でスムースな味わい、余韻は短い	前菜などうす味の料理と合わせる、魚介類の料理と好相性	5℃から15℃	江戸切子の透明で爽やかな清涼感を感じるグラス	牡蠣料理、アサリの酒蒸し	
/fbo/web/app.php/user/product/124	純米酒　源平	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	軽快な旨味を持つ純米酒。突出した要素のない優しい飲み口	飲用シーンを選ばないマルチタイプ。ビギナーから日本酒まで対応できる酒質。海鮮料理と好相性。	12～18℃又は40℃前後	中型のグイ呑み、越前焼の平杯、薄いガラス製の猪口など	刺身全般、若狭カレイの一夜干し、甘鯛の塩焼き、フグ鍋、生牡蠣、越前ガニ	
/fbo/web/app.php/user/product/125	水尾　特別純米酒　金紋錦仕込	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	金紋錦100%	原料米の軽快な香りに、清涼なスダチ様の香りが加わり、綺麗で繊細な旨味が特徴	どの料理にも合う万能タイプ。冷やでも、お燗でも合わせやすい。	5℃から20℃、40℃から45℃	陶器のお猪口	山菜料理、カキ鍋、お寿司など	
/fbo/web/app.php/user/product/131	ChateauGACKTLEI-CRESCENT	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	瑞々しく、瓜などの甘い水菓子の様な味と香り、石清水の様なミネラル感	低アルコール12度による塩と油のなじみの良さからフレンチ全般と好相性。	10℃から15℃前後	少し大振りなワイングラス	生ハムの前菜、コンテなどナチュラルチーズ、カモ肉のソテーなど	
/fbo/web/app.php/user/product/143	七賢　純米吟醸　富士桜	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	吟醸	清涼な吟醸香、なめらかな甘味、含みでわずかな酸味と旨み、軽快でキレのよい余韻。	夏を中心に冷やして飲用すると華やかで爽やかさがあり、家庭で、友人と気軽に楽しめる。	15℃前後	小ぶりのグラス、ワイングラス、陶器のぐい呑み。	虹鱒の塩焼き、生牡蠣、シーフードサラダ、エビ・カニ焼売、烏賊の炒めもの、カニ玉など	
/fbo/web/app.php/user/product/144	KONISHI　吟醸ひやしぼり	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	非常に軽快で淡麗。透明感のある味わい。アルコール分が低めで、飲みやすい。香りはフレッシュで華やか	ビギナー向け。暑い時でも冷やしてさっぱりと飲める	5～12℃	小ぶりなワイングラス。透明な切子など	さっぱりした料理と好相性。冷奴、カルパッチョ、蒸し鶏の冷製など	
/fbo/web/app.php/user/product/148	久美の浦　純米大吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	ミルキーな酸を思わせる香りと白玉団子のような原料由来の甘味が主体。余韻はやや短く、味わいは淡麗	上品な味わいはビギナーから中級者向け。季節や食事はあまり選ばないが、格があるためカジュアルは不向き	8～18℃又は40℃前後	切子、ワイングラス	野菜やハーブをメインにしたものと好相性。若竹煮、バジリコスパゲティー、八宝菜など	
/fbo/web/app.php/user/product/149	あさ開　純米　桐ラベル	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	爽やかで上品な香りと味わい。派手さはないが、バランスの取れた商品。ほのかなだが確かな余韻がある中辛口	万人受けし、オールマイティなシーンに合わせることが可能。	8～18℃又は40℃前後	小ぶりな切子、薄手の白磁など	料理の受けの幅は広いが、淡い味付けの料理がよりベター。出し巻き卵、白身魚のワイン蒸し、バンバンジー	
/fbo/web/app.php/user/product/150	千歳鶴　純米吟醸　ハマナスラベル	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	香りのトーンは低めでほのかな甘みを思わせる。味わいはフラットでドライ。余韻は短く淡麗。	軽快な酒質が好きな層がターゲット。気軽に楽しむタイプなので、改まった場やじっくり飲む場は避ける。	5～12℃	小ぶりで透明なもの。切子など	淡白な素材をシンプルに調理したものと好相性。ざるそば、野菜のテリーヌ、蒸し鶏の冷製	
/fbo/web/app.php/user/product/151	越後鶴亀　山廃純米	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	山廃仕込み	ふくよかさのあるが、苦みと酸味がしっかりとしているドライな味わい	汎用性が高く、料理や場所を選ばない。ぬる燗位でこのお酒の本来の良さが出てくる。	15℃位の常温か45℃前後	小ぶりの立ちぐい呑み。うりざね型のグラス	魚の焼いた料理と高相性。穴子の白焼き、イカの塩焼き、真鯛のグリル等	
/fbo/web/app.php/user/product/153	越後鶴亀　大吟醸斗瓶囲い	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	速醸もと仕込	まろやかで柔らかい味わいだが、苦みがしっかりしていて後口がキレイ	春の味覚の桜鯛や竹の子、ワラビ等を使ったフォーマルな会席とともに	10℃～15℃位に冷やしすぎない程度に冷やして	小ぶりでうすめの立ちぐい呑み。うりざね型のグラス	少し旨味のある白身魚と好相性。鯛や平目の薄造り、鯛しゃぶ等	
/fbo/web/app.php/user/product/156	京姫　大吟醸　匠　山田錦100％	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	速醸もと仕込	柔らかく膨らみのある味わいだが、スッキリとしたキレがある	柔らかくスッキリとしているので、仕事が終わってからの晩酌にちょうど良い感じ	10℃前後であまり冷やしすぎない程度に冷やす	口元が厚めの平杯。口径が小ぶりなラッパ型のグラス	お酒のスッキリとした清楚な味を生かし春野菜の菜の花のお浸しや竹の子の煮つけと合わせたい	
/fbo/web/app.php/user/product/157	浜福鶴　純米吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	速醸もと仕込	ふわりとした米の旨味が出ていて、サラリと清々しい苦味とスッキリとした酸を出すことで、キレイなお酒に仕上がっている	汎用性が高く、冷やしてスッキリした味でも、ぬる燗にてふくよかな味わいを楽しむのも良いって感じです。	10℃前後で冷やしすぎない程度、又は40℃前後のぬる燗でも楽しめます	口径が小ぶりな円筒形のグラス。口元のうすめの筒ぐい呑み	しっかりと味のある食材との相性が良いと感じます。焼き牡蠣や若狭カレイの干物、若鶏のローストや	
/fbo/web/app.php/user/product/158	越後鶴亀　純米酒	NA	1800ml	¥2,400	<使用米>(%)	＜麹米＞五百万石(60%)	＜掛米＞こしいぶき(60%)	きょうかい901号	速醸	15.5	+3	1.6	1.4	速醸もと仕込	米本来の丸みのある柔らかさと切れ味の良い酸によりバランスの取れた味になっている	旨味をしっかりと含んだ汎用性の高さがあり、味のしっかりとした料理から比較的軽めの料理まで幅広い料理に	10℃前後に冷やすか、40℃前後のぬる燗にて楽しむか	口径が小ぶりな円筒形のグラス。口元が厚めの筒ぐい呑み	カツオのタタキやしっかりと味の乗った塩鮭、牛フィレ肉のステーキや白身魚のムースまで幅広い	
/fbo/web/app.php/user/product/159	越乃雪椿　純米吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	速醸もと仕立	柔らかくまろやかだが、清々しくキレイな味わい	典型的な爽酒タイプのお酒ですが柔らかく丸みがあるので、あっさりした白身の魚や鶏肉との相性が非常に良い	10℃前後に冷やして爽やかな味わいを楽しむのも良いし、40℃位のぬる燗でお酒の旨味も楽しめる	口径が小ぶりで円筒形のグラス。口元のうすめの筒ぐい呑み	あっさりした川魚のニジマスや鮎の塩焼き、アジがすっきりとしているので山菜の天ぷらやワラビのお浸し	
/fbo/web/app.php/user/product/161	純米大吟醸　花洛	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	上品な原料香と果物香。和のテイストを備えた落ち着いた印象が特徴	ビギナーから中級者向け。春から初夏にかけて。素材の味を生かした料理と合わせて。	12℃前後	フルートグラス、小ぶりのワイングラス	白身魚の昆布〆、豚しゃぶしゃぶポン酢、山菜の天ぷら、たけのこ木の芽和えなど	
/fbo/web/app.php/user/product/162	純米吟醸　花洛	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	ふくよかな香りが感じられる純米吟醸酒。米由来の旨味と軽快な酸味が特徴	季節を問わず楽しめるアイテム。料理との相性の幅の広いマルチタイプ	18℃前後又は42℃前後	小型のグラス、白磁の盃など	地鶏の蒸し物、牛肉の塩焼き、キノコのバター焼き、グラタン、エビ餃子など	
/fbo/web/app.php/user/product/164	純米酒　嵯峨紅梅	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	ほんのりとした甘味。柔らかな旨味。スッキリとした後味が特徴のソフトテイストな純米酒	女性やビギナー、軽快な純米酒好みの人向け。冷やだけでなく、ぬる燗にも。上品な甘味を持つ料理と好相性	15℃前後又は40℃前後	薄手の小型グラス、白磁の盃など	キビナゴの酢味噌あえ、鶏ササミのたたき、おぼろ豆腐、トマトとモッツァレラチーズのサラダなど	
/fbo/web/app.php/user/product/166	上善水如　純米白こうじ	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	白麹がもたらすクエン酸の甘酸っぱさは、まるで果実酒のような爽やかさ。今までにない個性的な1本	春から夏に向く。炭酸で割って食前酒として楽しめる。特に女性向き。サッパリとした前菜類とも好相性	10℃前後	フルートグラス、錫製の酒器、小型タンブラーなど	魚介類のハーブサラダ、白身魚の香草焼き、柿の白和え、白身魚の梅肉和えなど	
/fbo/web/app.php/user/product/95	丸眞正宗　吟醸辛口	NA	NA	NA	<使用米>国産米(60%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	15	NA	NA	NA	清涼な吟醸香。スムーズな飲み口。心地よい甘味とキレのよい苦味。軽快な辛口	あらゆるシーンに適合するマルチプレーヤー。特に夏場に向く。冷やしてスッキリと。カジュアルに楽しめる	10～15℃	白磁の深型の盃、白ワイン用グラス、江戸切子	ヒラメ薄造り柚子ポン酢、鶏皮の冷製カボス酢、魚介類の香草サラダ、野菜のテリーヌなど	
/fbo/web/app.php/user/product/168	人気一　黒人気　純米吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	甘やかな香りとほのかなコク。さらりとした飲み口。苦味のドライ感。余韻は短い。	季節は特に問わないが、夏に冷酒向き。さらりとした淡麗な酒質で汎用性高い。	10-15℃前後	青系の色の飲みきりサイズのガラス製のグラス	さらりとした淡麗な酒質に軽めの料理を合わせる。青菜の煮びたし、野菜のおひたし、青菜炒め	
/fbo/web/app.php/user/product/173	純米吟醸　喜多屋　吟のさと　ひやおろし	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	一夏超えで、味が乗った純米吟醸酒　やや強めの酸味が特徴　やや辛口	日本酒好き向け　料理を選ばない万能型　秋から春の食中酒として	１０℃～２０℃	陶器の猪口、切子、クリスタルグラス	和食の煮魚、焼き魚、煮物、揚げ物など	
/fbo/web/app.php/user/product/177	人気一スパークリング　純米吟醸	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	発砲性日本酒	清涼感あふれるスパークリング。甘みを感じる香りとドライな後味。柔らかな酸味が全体を包む。	ビキナーから日本酒通まで飲み手を選ばない。ハレの日の最初の乾杯にオールシーズン使いたい。	５〜１０℃	透明な薄手のガラス製の朝顔形状の小型のグラス。スパークリングワインようフルートグラスなど	スモークサーモンマリネ　オリーブの塩漬け　グレープフルーツとロメインレタスのシーザーサラダなど	
/fbo/web/app.php/user/product/179	豊明　純米原酒　ひやおろし	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	原酒	優しい甘味と丸みのある飲み心地。ほのかな米麹の甘味を感じる香り。厚みのある旨みが口中に広がり、豊かな酸が後味をスッキリしてくれる。	ビキナーや女性におすすめ。ひやおろしならではの程よく熟成された味わいが楽しめ、全体に優しい味わい。	１０〜２０℃又は３５〜４０℃	白磁の朝顔形状の猪口　細身で小ぶりなグラスなど	出汁巻き卵　豆乳鍋　白身魚のチーズ焼き　パスタカルボナーラなど	
/fbo/web/app.php/user/product/189	北吹雪	NA	NA	NA	<使用米>(%)	＜麹米＞(%)	＜掛米＞(%)	NA	NA	NA	NA	NA	NA	NA	スッキリシンプルな味わいの典型的な辛口爽酒	ビギナーから日本酒通まで典型的な爽酒のお酒って意味で非常に薦めやすい。特に春先が良い	10℃前後	水色の釉薬が掛かった口造りの薄い陶器、又は江戸切子等のガラスの小ぶりの杯(色は青又は水色が望ましい)	若竹煮、筍の天ぷら、たらの芽の天ぷら、イカの薄造り、鮭のルイベ、じゃがバターなど	
